episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total,canonical_map,resolved_map,ruleset_id,ruleset_fingerprint,formal_result_eligible
1,pi_A_specialist_6v6_c1_entity_repair,42464,240,1,112,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,1,0,1,240,0.6800000071525574,0,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,10.141319783528646,1.0,0.0,-0.01165519654750824,0.0338749997317791,0.0,0.0,0.0,0.24622362852096558,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
2,pi_A_specialist_6v6_c1_entity_repair,42464,480,3,96,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,1,0,1,240,0.5999999642372131,0,16,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,10.771201578776042,1.0,0.0,-0.003368660807609558,0.04999999701976776,0.0,0.0,-0.004000000189989805,0.2467174082994461,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
3,pi_A_specialist_6v6_c1_entity_repair,42464,720,5,80,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,2,0,2,240,0.6399999856948853,0,22,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,8.806894938151041,1.0,0.0,0.006333142518997192,0.03699938952922821,0.0,0.0,-0.004000000189989805,0.24652378261089325,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
4,pi_A_specialist_6v6_c1_entity_repair,42464,960,7,64,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,1,0,1,240,0.6800000071525574,0,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,10.22640380859375,1.0,0.0,-0.003813795745372772,0.01087500061839819,0.0,0.0,-0.01600000075995922,0.24157054722309113,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
5,pi_A_specialist_6v6_c1_entity_repair,42464,1200,9,48,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,2,0,2,240,0.7199999690055847,0,6,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,9.543268839518229,1.0,0.0,0.004589825868606567,0.04999981075525284,0.0,0.0,0.0,0.2481231689453125,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
6,pi_A_specialist_6v6_c1_entity_repair,42464,1440,11,32,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,1,0,1,240,0.7199999690055847,0,11,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,9.635157267252604,1.0,0.0,0.01016642153263092,0.04287499934434891,0.0,0.0,-0.004000000189989805,0.24709361791610718,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
7,pi_A_specialist_6v6_c1_entity_repair,42464,1680,13,16,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,2,0,2,240,0.6800000071525574,0,5,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,8.43831075032552,1.0,0.0,-0.000424996018409729,0.03199983388185501,0.0,0.0,-0.012000000104308128,0.2439534068107605,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
8,pi_A_specialist_6v6_c1_entity_repair,42464,1920,14,128,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,2,0,2,240,0.6800000071525574,0,23,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,7.974773152669271,1.0,0.0,-0.0010351240634918213,0.04600000008940697,0.0,0.0,-0.012000000104308128,0.2447403222322464,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
9,pi_A_specialist_6v6_c1_entity_repair,42464,2160,16,112,,OP3,OPPONENT_POOL,train,map_a_open,-1,0,SCRIPTED:OP6,5,1,1,0,1,240,0.6800000071525574,0,9,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,10.75954081217448,1.0,0.0,-0.018987558782100677,0.03700000047683716,0.0,0.0,-0.00800000037997961,0.24409669637680054,map_a,map_a_open,RULESET_V3_M1_OWN_FLAG_HOME,73b77ac3a0efb2c33a4498544c96bb702a656cbbfe17af18ec859c6d6b4c2142,True
