blue_style,blue_probe_protocol,op12_confirmed_escort_response_enabled,red_style,map,episode_index,episode_seed,success,blue_score,red_score,win_margin,steps,return,outcome,time_to_first_score,collision_free,zone_coverage,split_detector_first_trigger_step,split_detector_active_steps,split_detector_max_lateral_sep,split_detector_max_teammate_dist,escort_detector_first_trigger_step,escort_detector_active_steps,escort_detector_score,escort_detector_compact,escort_detector_narrow,escort_detector_leader,escort_detector_heading,escort_detector_speed_penalty,convoy_offensive_active,convoy_corridor_active,convoy_leader_active,convoy_reject_rush,convoy_leader_id,convoy_longitudinal_gap,convoy_lateral_gap,convoy_heading_similarity,convoy_centroid_forward_speed,escort_confirmation_step,escort_confirmation_active_steps,escort_confirmation_carrier_id,escort_confirmation_protector_id,escort_confirmation_distance,escort_confirmation_same_corridor_steps,escort_confirmation_to_episode_end_steps,conversion_phase_first_step,carrier_intercept_attempts
BLUE_RUSH,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,0,611001,1,3,1,2,110,-1.8646111889684107,win,27.0,0,0.3999999761581421,-1,0.0,4.133886814117432,4.202358245849609,-1,0.0,3.731369733810425,0.908104658126831,0.9831194877624512,1.0,0.999991774559021,1.0,1.0,1.0,1.0,1.0,-1,2.65432071685791,4.133886814117432,0.999991774559021,3.1057043075561523,17,32.0,-1,-1,3.25108003616333,46.0,223.0,-1,31.0
BLUE_TURTLE,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,0,611001,1,3,1,2,128,-1.7675840871961555,win,54.0,1,0.6800000071525574,-1,0.0,5.034699440002441,7.205432891845703,-1,0.0,3.720635414123535,0.9019461870193481,0.991982102394104,1.0,0.9999994039535522,1.0,1.0,1.0,1.0,1.0,-1,7.161568641662598,5.034699440002441,0.9999994039535522,3.1057043075561523,49,5.0,-1,-1,6.809149742126465,30.0,191.0,-1,85.0
BLUE_SPLIT,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,0,611001,0,3,3,0,87,-1.7933047671976965,draw,41.0,1,0.7599999904632568,32,3.0,13.8173189163208,16.913427352905273,-1,0.0,2.0539021492004395,0.8222073912620544,0.9892731308937073,1.0,0.9999662637710571,1.0,1.0,1.0,1.0,1.0,-1,16.61091423034668,13.8173189163208,0.9999662637710571,3.1057043075561523,-1,0.0,-1,-1,16.913427352905273,7.0,0.0,32,39.0
BLUE_ESCORT,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,0,611001,0,2,3,-1,104,-2.5059039770858362,loss,32.0,1,0.47999998927116394,-1,0.0,4.133886814117432,4.202358245849609,6,14.0,3.779040813446045,0.8628396987915039,0.9967297315597534,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,-1,3.312875270843506,4.133886814117432,0.9999999403953552,3.1057043075561523,26,38.0,-1,-1,3.5964972972869873,41.0,214.0,-1,25.0
BLUE_RUSH,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,1,611002,1,3,1,2,89,-0.17924919127835892,win,29.0,0,0.19999998807907104,-1,0.0,2.574172019958496,2.574244976043701,-1,0.0,3.6891896724700928,0.8518614768981934,0.9418724775314331,1.0,0.999993085861206,1.0,1.0,1.0,1.0,1.0,-1,1.492081642150879,2.574172019958496,0.999993085861206,1.438786506652832,18,40.0,-1,-1,2.521085023880005,44.0,222.0,-1,23.0
BLUE_TURTLE,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,1,611002,1,1,0,1,240,-2.8612521690520225,win,161.0,0,0.5999999642372131,-1,0.0,5.350640296936035,11.893256187438965,-1,0.0,3.758171558380127,0.9064816832542419,0.996610164642334,1.0,0.9999979734420776,1.0,1.0,1.0,1.0,1.0,-1,11.6431245803833,5.350640296936035,0.9999979734420776,1.438786506652832,-1,0.0,-1,-1,11.893256187438965,10.0,0.0,-1,31.0
BLUE_SPLIT,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,1,611002,1,3,2,1,91,-2.2197269834287,win,38.0,1,0.7199999690055847,32,3.0,13.266374588012695,17.24510955810547,-1,0.0,2.2962799072265625,0.8006620407104492,0.9866897463798523,1.0,0.9988247156143188,1.0,1.0,1.0,1.0,1.0,-1,16.72254180908203,13.266374588012695,0.9988247156143188,1.438786506652832,-1,0.0,-1,-1,17.143444061279297,4.0,0.0,32,49.0
BLUE_ESCORT,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,1,611002,1,3,2,1,117,-1.8725544869957957,win,32.0,1,0.35999998450279236,-1,0.0,3.1536006927490234,3.929668664932251,7,14.0,3.7751107215881348,0.8597097396850586,0.9898578524589539,1.0,0.9999830722808838,1.0,1.0,1.0,1.0,1.0,-1,3.650451183319092,3.1536006927490234,0.9999830722808838,1.438786506652832,18,53.0,-1,-1,3.929668664932251,27.0,222.0,-1,82.0
BLUE_RUSH,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,2,611003,1,3,1,2,107,-0.6819427227310371,win,31.0,0,0.3199999928474426,-1,0.0,2.6676502227783203,13.171547889709473,7,16.0,3.684662103652954,0.8044381737709045,0.9983695149421692,1.0,0.9999982118606567,1.0,1.0,1.0,1.0,1.0,-1,12.93327522277832,2.6676502227783203,0.9999982118606567,1.3410108089447021,20,38.0,-1,-1,9.926729202270508,50.0,220.0,-1,46.0
BLUE_TURTLE,BLUE_PROBES_V3,0,OP12_LATE_CONVERTER,map_a,2,611003,1,2,1,1,240,-3.5671840080885886,win,82.0,0,0.7999999523162842,-1,0.0,3.671964645385742,11.246533393859863,-1,0.0,3.6720409393310547,0.9027175903320312,0.9982815384864807,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,-1,11.222854614257812,3.671964645385742,0.9999999403953552,1.3410108089447021,67,7.0,-1,-1,11.246533393859863,30.0,173.0,-1,46.0
